dgp,setting,linearity_degree,N,rep,spec,estimand_type,estimand_id,g,t,k,method,post_mean,sd,q025,q05,q95,q975,p_bayes,surf_rmse,surf_mae,surf_n,surf_mape,surf_cover95,surf_len95,surf_cover90,surf_len90,true
canonical,PT_violation_g20,1,200,0,pretrend_unit,PRE,k=-4,,,-4.0,pretrend,-0.5373487905725776,0.18213602072896456,-0.8997253869870093,-0.8446357666658556,-0.24026923143738615,-0.18520892257058197,0.0,,,,,,,,,-0.6
canonical,PT_violation_g20,1,200,0,pretrend_unit,PRE,k=-3,,,-3.0,pretrend,-0.4175773305221287,0.18813728177948286,-0.7756400905978708,-0.7256248965064891,-0.09680881028545166,-0.016595826723612622,0.006666666666666667,,,,,,,,,-0.39999999999999997
canonical,PT_violation_g20,1,200,0,pretrend_unit,PRE,k=-2,,,-2.0,pretrend,-0.059757235718049986,0.1453448687694248,-0.4173156347995555,-0.3466869309991466,0.12730940090089687,0.18723045367187302,0.15333333333333332,,,,,,,,,-0.19999999999999998
canonical,PT_violation_g20,1,200,0,pretrend_unit,PRE,slope,,,,pretrend,0.1790684477485743,0.06436377659029678,0.05659233236276488,0.07558449574623019,0.2901188969784454,0.31129517168397997,0.002,,,,,,,,,0.19999999999999998
canonical,PT_violation_g20,1,200,0,pretrend_unit,PRE,any,,,,pretrend,,,,,,,0.0,,,,,,,,,0.19999999999999998
canonical,PT_violation_g20,1,200,0,pretrend_unit,PRE,any_bonf,,,,pretrend,,,,,,,0.0,,,,,,,,,0.19999999999999998
canonical,PT_violation_g20,1,200,0,pretrend_unit,PRE_SUB,X1=0_k=-4,,,-4.0,pretrend,-0.5137293587352383,0.19319231397178682,-0.8949919063865912,-0.8305548073768485,-0.20263435143635156,-0.12618949088401385,0.0033333333333333335,,,,,,,,,-0.5999999999999999
canonical,PT_violation_g20,1,200,0,pretrend_unit,PRE_SUB,X1=0_k=-3,,,-3.0,pretrend,-0.41634393582286594,0.18946047098304153,-0.7766534126131056,-0.7256248965064896,-0.092991017671358,-0.0008166392600213834,0.008,,,,,,,,,-0.3999999999999999
canonical,PT_violation_g20,1,200,0,pretrend_unit,PRE_SUB,X1=0_k=-2,,,-2.0,pretrend,-0.05814499933608168,0.14593677012294654,-0.4173156347995553,-0.3465840232539315,0.13155747044108457,0.18996096454532937,0.15533333333333332,,,,,,,,,-0.19999999999999996
canonical,PT_violation_g20,1,200,0,pretrend_unit,PRE_SUB,X1=1_k=-4,,,-4.0,pretrend,-0.5529739531726635,0.19440043568214987,-0.9407052012245699,-0.8739795368466626,-0.24707961265086345,-0.185208922570582,0.0006666666666666666,,,,,,,,,-0.6
